"","TeamID","TeamName","Seed","Season","DayNum","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome","WinPercentage"
"239",1160,"Colorado","W05",2021,101,69,28,57,8,19,5,6,6,26,14,9,4,1,0,"W",0.761904761904762
"240",1160,"Colorado","W05",2021,103,62,22,55,3,15,15,21,7,27,5,10,5,2,0,"L",0.727272727272727
"241",1160,"Colorado","W05",2021,108,56,21,61,6,27,8,9,13,24,8,16,6,1,16,"L",0.695652173913043
"242",1160,"Colorado","W05",2021,110,61,19,43,4,18,19,22,7,25,8,15,6,0,16,"W",0.708333333333333
"243",1160,"Colorado","W05",2021,115,80,27,57,12,22,14,15,7,25,20,9,7,3,17,"W",0.72
"244",1160,"Colorado","W05",2021,117,70,25,54,5,15,15,18,7,19,9,6,4,2,14,"W",0.730769230769231
"245",1160,"Colorado","W05",2021,122,75,26,57,6,19,17,19,12,31,12,13,4,3,15,"W",0.740740740740741
"246",1160,"Colorado","W05",2021,129,61,20,52,3,14,18,23,8,22,8,8,8,2,17,"W",0.75
"247",1160,"Colorado","W05",2021,130,72,26,61,12,24,8,10,10,22,10,10,5,3,13,"W",0.758620689655172
"248",1160,"Colorado","W05",2021,131,68,25,53,6,19,12,20,11,19,10,8,2,1,15,"L",0.733333333333333
"249",1163,"Connecticut","W07",2021,23,102,38,68,10,26,16,22,18,23,22,15,9,6,0,"W",1
"250",1163,"Connecticut","W07",2021,25,69,28,63,5,19,8,14,15,21,12,12,7,9,0,"W",1
"251",1163,"Connecticut","W07",2021,31,61,19,55,7,19,16,20,14,25,9,8,3,6,0,"W",1
"252",1163,"Connecticut","W07",2021,48,74,24,67,7,30,19,26,13,24,9,12,9,4,0,"L",0.75
"253",1163,"Connecticut","W07",2021,58,82,30,61,7,17,15,21,14,27,14,14,5,3,0,"W",0.8
"254",1163,"Connecticut","W07",2021,64,65,24,58,8,16,9,13,14,27,14,10,2,3,0,"W",0.833333333333333
"255",1163,"Connecticut","W07",2021,68,72,25,58,10,21,12,15,7,21,13,11,7,3,0,"W",0.857142857142857
"256",1163,"Connecticut","W07",2021,70,60,21,52,5,18,13,24,10,16,10,14,16,6,0,"W",0.875
"257",1163,"Connecticut","W07",2021,77,70,24,60,7,19,15,23,10,18,14,13,12,4,0,"L",0.777777777777778
"258",1163,"Connecticut","W07",2021,82,66,23,63,7,23,13,15,16,23,13,12,3,4,0,"L",0.7
"259",1163,"Connecticut","W07",2021,85,63,24,48,7,14,8,12,3,29,14,10,6,9,0,"W",0.727272727272727
"260",1163,"Connecticut","W07",2021,96,73,23,48,6,19,21,25,7,14,9,10,6,4,0,"L",0.666666666666667
"261",1163,"Connecticut","W07",2021,100,59,25,62,4,20,5,9,9,23,9,11,6,8,0,"L",0.615384615384615
"262",1163,"Connecticut","W07",2021,103,80,28,63,11,26,13,18,10,28,21,11,5,8,0,"W",0.642857142857143
"263",1163,"Connecticut","W07",2021,106,73,29,62,5,12,10,14,13,24,12,13,5,6,21,"W",0.666666666666667
"264",1163,"Connecticut","W07",2021,110,60,20,55,7,27,13,19,8,24,8,10,1,6,21,"L",0.625
"265",1163,"Connecticut","W07",2021,113,70,30,66,2,11,8,13,17,28,12,14,8,5,20,"W",0.647058823529412
"266",1163,"Connecticut","W07",2021,117,80,33,64,6,21,8,9,8,25,12,7,5,3,23,"W",0.666666666666667
"267",1163,"Connecticut","W07",2021,121,69,25,57,4,12,15,16,10,26,8,12,5,4,14,"W",0.684210526315789
"268",1163,"Connecticut","W07",2021,124,98,35,59,12,28,16,21,8,25,22,12,4,6,22,"W",0.7
"269",1163,"Connecticut","W07",2021,129,94,34,76,8,28,18,23,18,24,20,7,8,8,17,"W",0.714285714285714
"270",1163,"Connecticut","W07",2021,130,56,19,58,3,14,15,19,9,24,10,8,4,1,13,"L",0.681818181818182
"271",1166,"Creighton","X05",2021,27,69,27,63,8,35,7,9,4,22,18,4,4,4,0,"W",1
"272",1166,"Creighton","X05",2021,29,94,34,59,11,22,15,18,6,36,28,12,3,3,0,"W",1
"273",1166,"Creighton","X05",2021,32,93,34,61,7,22,18,21,5,31,15,7,9,4,0,"W",1
"274",1166,"Creighton","X05",2021,36,72,27,56,9,27,9,18,3,28,13,14,9,5,0,"L",0.75
"275",1166,"Creighton","X05",2021,39,98,38,73,14,30,8,13,8,21,24,13,16,5,0,"W",0.8
"276",1166,"Creighton","X05",2021,42,84,28,58,14,32,14,25,8,17,16,6,7,4,0,"L",0.666666666666667
"277",1166,"Creighton","X05",2021,45,94,38,67,13,23,5,9,10,33,23,13,4,5,0,"W",0.714285714285714
"278",1166,"Creighton","X05",2021,48,76,27,65,7,27,15,24,9,31,13,15,6,3,0,"W",0.75
"279",1166,"Creighton","X05",2021,51,66,22,62,8,28,14,20,7,34,10,12,4,6,0,"W",0.777777777777778
"280",1166,"Creighton","X05",2021,61,67,26,61,10,29,5,10,7,24,14,11,8,6,0,"W",0.8
"281",1166,"Creighton","X05",2021,65,89,34,57,13,24,8,10,5,26,16,13,11,4,0,"W",0.818181818181818
"282",1166,"Creighton","X05",2021,68,97,37,68,16,36,7,13,10,23,24,12,7,6,0,"W",0.833333333333333
"283",1166,"Creighton","X05",2021,75,66,25,54,6,23,10,14,5,29,11,13,4,6,0,"L",0.769230769230769
"284",1166,"Creighton","X05",2021,79,70,25,58,4,23,16,24,8,20,8,8,7,2,0,"L",0.714285714285714
"285",1166,"Creighton","X05",2021,82,74,24,47,6,20,20,32,3,21,8,9,4,2,0,"W",0.733333333333333
"286",1166,"Creighton","X05",2021,86,85,30,64,17,35,8,14,6,19,18,7,7,2,0,"W",0.75
"287",1166,"Creighton","X05",2021,89,69,23,56,6,22,17,20,9,25,15,12,7,3,0,"W",0.764705882352941
"288",1166,"Creighton","X05",2021,93,79,27,57,10,26,15,21,5,23,16,15,6,0,0,"L",0.722222222222222
"289",1166,"Creighton","X05",2021,96,71,28,58,6,17,9,15,11,26,17,10,6,2,0,"W",0.736842105263158
"290",1166,"Creighton","X05",2021,99,63,26,59,6,25,5,9,7,26,12,17,19,3,0,"W",0.75
"291",1166,"Creighton","X05",2021,103,86,32,54,12,26,10,13,5,27,16,9,4,2,0,"W",0.761904761904762
"292",1166,"Creighton","X05",2021,114,77,27,55,11,31,12,20,8,26,15,12,10,4,11,"W",0.772727272727273
"293",1166,"Creighton","X05",2021,117,69,26,61,9,25,8,16,5,24,17,8,7,4,15,"L",0.739130434782609
"294",1166,"Creighton","X05",2021,121,60,24,62,10,33,2,7,6,24,16,9,7,3,14,"L",0.708333333333333
"295",1166,"Creighton","X05",2021,124,93,33,63,12,25,15,23,8,30,20,8,5,1,17,"W",0.72
"296",1166,"Creighton","X05",2021,129,87,35,56,13,24,4,6,3,24,22,11,8,5,15,"W",0.730769230769231
"297",1166,"Creighton","X05",2021,130,59,23,62,5,18,8,14,15,29,7,11,3,3,17,"W",0.740740740740741
"298",1166,"Creighton","X05",2021,131,48,17,59,9,34,5,12,7,21,12,11,6,1,16,"L",0.714285714285714
"299",1179,"Drake","X11a",2021,23,80,29,60,7,23,15,18,11,20,17,7,9,4,0,"W",1
"300",1179,"Drake","X11a",2021,25,69,27,62,7,17,8,13,9,26,17,8,8,3,0,"W",1
"301",1179,"Drake","X11a",2021,31,87,35,64,8,15,9,13,8,31,17,14,5,2,0,"W",1
"302",1179,"Drake","X11a",2021,41,81,31,55,10,24,9,14,10,27,16,13,7,2,0,"W",1
"303",1179,"Drake","X11a",2021,46,75,24,51,7,18,20,29,7,24,8,14,8,2,0,"W",1
"304",1179,"Drake","X11a",2021,48,111,46,76,12,28,7,11,17,29,25,11,7,3,13,"W",1
"305",1179,"Drake","X11a",2021,50,88,37,67,8,13,6,10,13,20,15,13,15,2,0,"W",1
"306",1179,"Drake","X11a",2021,55,81,33,61,9,18,6,9,5,25,16,11,4,0,0,"W",1
"307",1179,"Drake","X11a",2021,56,73,25,53,4,16,19,28,8,19,11,9,8,0,18,"W",1
"308",1179,"Drake","X11a",2021,62,73,28,55,9,20,8,10,3,25,12,7,8,4,0,"W",1
"309",1179,"Drake","X11a",2021,63,86,34,57,9,15,9,10,12,25,13,17,8,5,0,"W",1
"310",1179,"Drake","X11a",2021,85,68,25,68,4,14,14,21,9,27,6,5,8,4,0,"W",1
"311",1179,"Drake","X11a",2021,86,78,32,67,4,15,10,13,12,26,10,10,3,1,0,"W",1
"312",1179,"Drake","X11a",2021,90,78,33,76,4,30,8,10,13,24,14,12,11,1,0,"W",1
"313",1179,"Drake","X11a",2021,91,95,35,68,13,31,12,14,10,24,25,7,12,4,0,"W",1
"314",1179,"Drake","X11a",2021,96,80,33,62,5,13,9,16,12,33,13,11,2,3,0,"W",1
"315",1179,"Drake","X11a",2021,97,57,23,63,2,15,9,17,7,27,10,14,5,4,22,"L",0.941176470588235
"316",1179,"Drake","X11a",2021,100,80,30,63,6,16,14,16,11,30,14,10,6,4,0,"W",0.944444444444444
"317",1179,"Drake","X11a",2021,103,54,21,52,3,13,9,11,5,15,7,7,6,3,0,"L",0.894736842105263
"318",1179,"Drake","X11a",2021,104,51,19,57,3,19,10,14,5,20,5,6,11,5,12,"W",0.9
"319",1179,"Drake","X11a",2021,107,77,30,60,9,25,8,13,10,22,19,3,6,2,13,"W",0.904761904761905
"320",1179,"Drake","X11a",2021,111,85,34,52,11,21,6,10,4,19,16,8,6,2,11,"W",0.909090909090909
"321",1179,"Drake","X11a",2021,112,74,25,47,8,18,16,20,8,26,10,12,1,8,12,"W",0.91304347826087
"322",1179,"Drake","X11a",2021,116,80,29,55,12,22,10,19,6,25,18,6,4,2,9,"W",0.916666666666667
"323",1179,"Drake","X11a",2021,117,61,21,50,2,17,17,22,7,24,6,12,6,3,17,"L",0.88
"324",1179,"Drake","X11a",2021,124,71,28,65,3,16,12,15,8,21,7,2,5,2,8,"W",0.884615384615385
"325",1179,"Drake","X11a",2021,125,65,24,55,7,16,10,12,7,15,11,6,6,0,14,"L",0.851851851851852
"326",1180,"Drexel","Y16",2021,26,74,30,62,3,19,11,14,9,16,17,12,10,0,0,"L",0
"327",1180,"Drexel","Y16",2021,30,66,25,59,7,16,9,14,10,24,15,13,5,4,0,"W",0.5
"328",1180,"Drexel","Y16",2021,31,70,22,54,6,17,20,24,8,24,14,7,5,6,0,"W",0.666666666666667
"329",1180,"Drexel","Y16",2021,34,69,25,56,9,23,10,16,6,33,18,15,5,0,0,"W",0.75
"330",1180,"Drexel","Y16",2021,40,48,18,54,3,20,9,13,8,22,9,12,7,1,0,"L",0.6
"331",1180,"Drexel","Y16",2021,45,81,26,56,8,17,21,26,9,25,17,14,5,0,0,"W",0.666666666666667
"332",1180,"Drexel","Y16",2021,47,85,31,59,7,22,16,23,11,22,17,12,5,2,0,"W",0.714285714285714
"333",1180,"Drexel","Y16",2021,68,60,22,50,4,16,12,16,9,25,12,13,8,3,0,"L",0.625
"334",1180,"Drexel","Y16",2021,69,68,23,51,7,21,15,15,7,21,11,10,2,1,0,"L",0.555555555555556
"335",1180,"Drexel","Y16",2021,75,82,36,59,7,17,3,4,7,23,19,10,8,4,0,"W",0.6
"336",1180,"Drexel","Y16",2021,76,64,23,65,8,31,10,12,7,23,20,6,6,4,25,"L",0.545454545454545
"337",1180,"Drexel","Y16",2021,82,79,31,52,6,19,11,13,5,24,17,10,4,6,0,"W",0.583333333333333
"338",1180,"Drexel","Y16",2021,90,64,22,53,6,22,14,18,8,26,8,15,1,1,0,"L",0.538461538461538
"339",1180,"Drexel","Y16",2021,96,73,26,42,10,16,11,13,3,20,20,18,6,2,0,"W",0.571428571428571
"340",1180,"Drexel","Y16",2021,97,74,29,55,6,16,10,17,4,22,20,8,3,2,16,"L",0.533333333333333
"341",1180,"Drexel","Y16",2021,116,84,28,57,12,28,16,17,10,20,15,15,4,5,18,"W",0.5625
"342",1180,"Drexel","Y16",2021,125,80,31,56,11,18,7,11,7,24,14,5,1,1,7,"W",0.588235294117647
"343",1180,"Drexel","Y16",2021,126,74,26,50,8,16,14,16,7,26,14,16,2,1,16,"W",0.611111111111111
"344",1180,"Drexel","Y16",2021,127,63,21,48,10,17,11,14,8,29,11,13,2,2,7,"W",0.631578947368421
"345",1186,"E Washington","X14",2021,26,68,24,58,9,29,11,16,6,28,14,14,4,1,0,"L",0
"346",1186,"E Washington","X14",2021,33,67,23,57,10,32,11,12,1,20,13,18,5,3,0,"L",0
"347",1186,"E Washington","X14",2021,35,52,19,57,5,26,9,15,2,27,9,11,5,4,0,"L",0
"348",1186,"E Washington","X14",2021,43,75,28,62,7,18,12,15,6,25,9,8,2,4,0,"L",0
"349",1186,"E Washington","X14",2021,47,80,30,51,8,17,12,19,5,33,18,14,1,2,0,"W",0.2
"350",1186,"E Washington","X14",2021,73,75,24,60,6,22,21,24,8,29,14,13,7,4,0,"W",0.333333333333333
"351",1186,"E Washington","X14",2021,75,94,33,77,19,43,9,12,8,21,18,7,4,4,0,"L",0.285714285714286
"352",1186,"E Washington","X14",2021,80,76,29,59,3,16,15,17,7,23,13,11,4,2,0,"L",0.25
"353",1186,"E Washington","X14",2021,82,82,30,66,5,17,17,20,10,26,12,13,7,1,10,"W",0.333333333333333
"354",1186,"E Washington","X14",2021,90,68,25,59,6,25,12,14,10,28,13,14,4,3,0,"W",0.4
"355",1186,"E Washington","X14",2021,91,94,38,60,11,21,7,13,8,24,24,15,2,2,16,"W",0.454545454545455
"356",1186,"E Washington","X14",2021,94,89,30,60,11,25,18,20,10,24,15,9,5,5,0,"W",0.5
"357",1186,"E Washington","X14",2021,96,90,30,62,10,28,20,24,7,31,19,13,7,3,0,"W",0.538461538461538
"358",1186,"E Washington","X14",2021,101,93,28,53,10,21,27,28,4,28,15,12,4,1,0,"W",0.571428571428571
"359",1186,"E Washington","X14",2021,103,85,30,58,13,27,12,15,8,24,18,12,6,1,21,"W",0.6
"360",1186,"E Washington","X14",2021,108,90,31,57,11,20,17,23,5,26,19,11,5,4,17,"W",0.625
"361",1186,"E Washington","X14",2021,110,90,29,60,7,16,25,28,7,25,15,6,6,3,22,"W",0.647058823529412
"362",1186,"E Washington","X14",2021,121,63,26,58,5,22,6,10,5,21,16,8,8,1,14,"L",0.611111111111111
"363",1186,"E Washington","X14",2021,123,75,27,61,9,25,12,14,8,23,13,10,7,4,22,"W",0.631578947368421
"364",1186,"E Washington","X14",2021,129,66,22,53,8,29,14,17,8,25,17,13,5,1,12,"W",0.65
"365",1186,"E Washington","X14",2021,130,78,31,55,7,16,9,14,4,34,16,13,5,3,15,"W",0.666666666666667
"366",1186,"E Washington","X14",2021,131,65,21,52,4,18,19,24,7,27,9,13,4,4,14,"W",0.681818181818182
"367",1196,"Florida","Z07",2021,30,76,24,50,4,15,24,36,6,25,10,14,12,4,0,"W",1
"368",1196,"Florida","Z07",2021,31,90,35,62,7,17,13,16,4,26,13,16,8,6,0,"W",1
"369",1196,"Florida","Z07",2021,34,86,28,62,9,23,21,24,12,27,17,11,8,6,0,"W",1
"370",1196,"Florida","Z07",2021,40,71,25,59,10,23,11,16,8,21,14,20,6,8,0,"L",0.75
"371",1196,"Florida","Z07",2021,58,91,34,55,7,17,16,25,7,27,14,13,9,9,0,"W",0.8
"372",1196,"Florida","Z07",2021,61,83,29,58,5,21,20,23,12,22,9,12,5,2,0,"W",0.833333333333333
"373",1196,"Florida","Z07",2021,64,71,27,68,9,20,8,14,12,19,14,14,9,4,0,"L",0.714285714285714
"374",1196,"Florida","Z07",2021,68,58,21,56,9,20,7,13,12,16,10,16,4,4,0,"L",0.625
"375",1196,"Florida","Z07",2021,71,72,22,51,6,14,22,26,10,27,9,8,6,9,0,"W",0.666666666666667
"376",1196,"Florida","Z07",2021,75,69,25,61,5,19,14,16,6,16,11,11,5,7,0,"L",0.6
"377",1196,"Florida","Z07",2021,78,75,31,63,6,19,7,11,12,25,15,13,11,7,0,"W",0.636363636363636
"378",1196,"Florida","Z07",2021,82,92,37,65,7,18,11,17,13,22,14,14,10,5,0,"W",0.666666666666667
"379",1196,"Florida","Z07",2021,86,78,28,54,10,23,12,16,8,19,16,15,7,5,0,"W",0.692307692307692
"380",1196,"Florida","Z07",2021,89,85,26,54,8,17,25,30,9,27,15,13,5,6,0,"W",0.714285714285714
"381",1196,"Florida","Z07",2021,93,66,25,62,7,25,9,15,7,24,13,12,8,12,0,"L",0.666666666666667
"382",1196,"Florida","Z07",2021,106,64,23,61,4,21,14,14,8,24,6,16,9,6,19,"L",0.625
"383",1196,"Florida","Z07",2021,110,70,22,49,6,23,20,25,5,31,9,19,6,7,16,"W",0.647058823529412
"384",1196,"Florida","Z07",2021,113,74,28,63,7,20,11,16,11,26,12,13,11,3,20,"W",0.666666666666667
"385",1196,"Florida","Z07",2021,117,71,25,48,7,15,14,16,5,18,12,14,6,0,18,"W",0.684210526315789
"386",1196,"Florida","Z07",2021,121,70,25,43,5,14,15,18,4,24,11,16,5,4,11,"L",0.65
"387",1196,"Florida","Z07",2021,125,54,20,48,3,13,11,18,8,18,6,16,9,3,14,"L",0.619047619047619
"388",1196,"Florida","Z07",2021,129,69,25,53,6,19,13,18,8,25,15,12,4,2,14,"W",0.636363636363636
"389",1196,"Florida","Z07",2021,130,66,20,58,10,24,16,18,9,19,7,13,5,5,17,"L",0.608695652173913
"390",1199,"Florida St","W04",2021,30,86,32,70,7,24,15,21,17,24,19,10,12,6,0,"W",1
"391",1199,"Florida St","W04",2021,37,69,25,69,8,20,11,21,16,25,13,9,8,4,0,"W",1
"392",1199,"Florida St","W04",2021,40,83,26,54,8,16,23,30,5,21,17,16,8,4,0,"W",1
"393",1199,"Florida St","W04",2021,43,74,27,51,8,17,12,16,7,22,13,13,6,1,0,"W",1
"394",1199,"Florida St","W04",2021,47,74,24,51,10,23,16,26,8,16,11,14,5,3,0,"L",0.8
"395",1199,"Florida St","W04",2021,49,72,21,61,6,33,24,32,16,33,11,16,6,8,0,"W",0.833333333333333
"396",1199,"Florida St","W04",2021,57,67,26,62,9,32,6,9,7,27,13,16,8,6,0,"L",0.714285714285714
"397",1199,"Florida St","W04",2021,72,105,41,58,12,18,11,11,6,25,24,11,6,7,0,"W",0.75
"398",1199,"Florida St","W04",2021,75,82,24,50,8,16,26,27,5,20,12,17,10,6,0,"W",0.777777777777778
"399",1199,"Florida St","W04",2021,77,78,31,62,9,21,7,10,11,24,19,11,8,5,0,"W",0.8
"400",1199,"Florida St","W04",2021,82,80,29,60,12,28,10,14,7,27,17,14,6,7,0,"W",0.818181818181818
"401",1199,"Florida St","W04",2021,86,81,32,62,6,18,11,14,15,28,11,15,5,4,0,"W",0.833333333333333
"402",1199,"Florida St","W04",2021,89,65,24,56,3,14,14,23,12,21,14,20,9,3,0,"L",0.769230769230769
"403",1199,"Florida St","W04",2021,103,92,27,59,12,25,26,35,12,24,17,12,7,7,0,"W",0.785714285714286
"404",1199,"Florida St","W04",2021,105,81,29,58,13,24,10,13,6,24,17,5,9,2,12,"W",0.8
"405",1199,"Florida St","W04",2021,110,79,26,58,4,14,23,29,11,31,14,11,3,6,17,"W",0.8125
"406",1199,"Florida St","W04",2021,114,88,37,69,9,25,5,7,13,29,21,11,5,8,13,"W",0.823529411764706
"407",1199,"Florida St","W04",2021,117,70,26,67,5,17,13,20,16,16,8,17,16,5,22,"L",0.777777777777778
"408",1199,"Florida St","W04",2021,121,93,35,63,13,27,10,13,8,25,19,17,9,8,16,"W",0.789473684210526
"409",1199,"Florida St","W04",2021,124,73,26,64,6,24,15,20,10,24,8,14,8,1,22,"L",0.75
"410",1199,"Florida St","W04",2021,130,69,24,53,5,13,16,22,9,26,11,18,8,7,19,"W",0.761904761904762
"411",1199,"Florida St","W04",2021,131,75,28,50,8,15,11,14,12,22,12,24,1,5,23,"L",0.727272727272727
"412",1207,"Georgetown","W12",2021,23,70,28,75,7,27,7,14,21,35,15,20,8,3,0,"W",1
"413",1207,"Georgetown","W12",2021,29,71,25,60,10,31,11,17,12,26,13,13,3,4,0,"L",0.5
"414",1207,"Georgetown","W12",2021,34,71,25,62,11,30,10,15,9,32,11,15,2,7,0,"L",0.333333333333333
"415",1207,"Georgetown","W12",2021,36,80,29,53,10,23,12,17,8,42,17,26,6,4,0,"W",0.5
"416",1207,"Georgetown","W12",2021,39,63,26,61,7,23,4,4,9,26,10,12,0,2,0,"L",0.4
"417",1207,"Georgetown","W12",2021,41,97,34,63,11,23,18,24,5,25,17,16,9,10,0,"W",0.5
"418",1207,"Georgetown","W12",2021,48,83,27,62,10,26,19,26,7,27,14,13,5,3,0,"L",0.428571428571429
"419",1207,"Georgetown","W12",2021,51,67,24,70,7,17,12,13,11,30,10,14,7,3,0,"L",0.375
"420",1207,"Georgetown","W12",2021,61,60,24,63,5,24,7,9,10,27,11,17,7,4,0,"L",0.333333333333333
"421",1207,"Georgetown","W12",2021,65,55,20,59,9,21,6,8,11,30,12,15,3,2,0,"L",0.3
"422",1207,"Georgetown","W12",2021,68,69,24,55,11,32,10,13,5,23,18,12,4,6,0,"L",0.272727272727273
"423",1207,"Georgetown","W12",2021,89,73,26,64,6,23,15,19,16,29,16,7,3,4,0,"W",0.333333333333333
"424",1207,"Georgetown","W12",2021,93,86,29,58,10,21,18,24,7,25,16,13,6,1,0,"W",0.384615384615385
"425",1207,"Georgetown","W12",2021,97,74,29,57,7,20,9,12,9,18,15,13,4,3,0,"L",0.357142857142857
"426",1207,"Georgetown","W12",2021,99,48,16,58,9,31,7,8,12,27,13,24,12,2,0,"L",0.333333333333333
"427",1207,"Georgetown","W12",2021,103,78,24,46,11,22,19,22,9,29,16,21,9,5,0,"W",0.375
"428",1207,"Georgetown","W12",2021,110,81,28,56,10,16,15,21,10,24,18,18,7,6,13,"W",0.411764705882353
"429",1207,"Georgetown","W12",2021,113,57,19,53,4,19,15,21,6,19,9,15,10,3,13,"L",0.388888888888889
"430",1207,"Georgetown","W12",2021,117,68,21,51,7,17,19,21,11,24,12,18,6,9,15,"W",0.421052631578947
"431",1207,"Georgetown","W12",2021,120,72,24,61,9,25,15,22,13,29,10,12,4,4,17,"W",0.45
"432",1207,"Georgetown","W12",2021,124,82,27,58,8,18,20,25,7,14,11,12,7,1,17,"L",0.428571428571429
"433",1207,"Georgetown","W12",2021,128,68,24,61,4,19,16,22,13,29,9,12,10,2,10,"W",0.454545454545455
"434",1207,"Georgetown","W12",2021,129,72,20,51,9,22,23,23,6,23,11,12,4,0,18,"W",0.478260869565217
"435",1207,"Georgetown","W12",2021,130,66,21,48,6,12,18,25,6,24,5,14,5,6,13,"W",0.5
"436",1207,"Georgetown","W12",2021,131,73,27,58,10,26,9,18,12,32,12,12,7,3,11,"W",0.52
"437",1210,"Georgia Tech","Y09",2021,23,120,36,98,7,33,41,59,29,36,12,21,12,4,0,"L",0
"438",1210,"Georgia Tech","Y09",2021,25,73,28,61,8,24,9,11,7,25,16,14,5,1,0,"L",0
"439",1210,"Georgia Tech","Y09",2021,34,79,31,60,8,21,9,11,4,15,20,6,15,5,0,"W",0.333333333333333
"440",1210,"Georgia Tech","Y09",2021,37,75,26,58,8,25,15,20,8,24,13,8,8,2,0,"W",0.5
"441",1210,"Georgia Tech","Y09",2021,43,61,22,51,5,20,12,15,4,16,11,12,7,2,0,"L",0.4
"442",1210,"Georgia Tech","Y09",2021,46,74,27,57,9,22,11,16,10,25,18,9,4,3,0,"W",0.5
"443",1210,"Georgia Tech","Y09",2021,48,97,33,60,9,23,22,28,5,28,25,9,9,2,0,"W",0.571428571428571
"444",1210,"Georgia Tech","Y09",2021,58,72,27,51,10,22,8,16,1,22,18,13,11,2,0,"W",0.625
"445",1210,"Georgia Tech","Y09",2021,62,70,26,52,9,26,9,14,3,28,16,14,11,4,0,"W",0.666666666666667
"446",1210,"Georgia Tech","Y09",2021,79,83,31,54,16,26,5,8,4,13,21,10,11,2,0,"W",0.7
"447",1210,"Georgia Tech","Y09",2021,82,62,24,53,9,15,5,6,1,20,12,6,8,8,0,"L",0.636363636363636
"448",1210,"Georgia Tech","Y09",2021,85,68,28,64,8,24,4,5,4,23,15,11,8,5,0,"L",0.583333333333333
"449",1210,"Georgia Tech","Y09",2021,89,76,25,57,7,24,19,25,7,21,18,13,13,3,0,"W",0.615384615384615
"450",1210,"Georgia Tech","Y09",2021,91,58,22,68,8,27,6,9,10,27,13,6,5,11,0,"L",0.571428571428571
"451",1210,"Georgia Tech","Y09",2021,96,82,35,60,7,14,5,9,5,20,15,9,9,2,0,"W",0.6
"452",1210,"Georgia Tech","Y09",2021,100,49,18,50,4,21,9,11,2,16,11,8,6,2,0,"L",0.5625
"453",1210,"Georgia Tech","Y09",2021,102,72,26,50,5,19,15,19,4,20,10,12,9,5,0,"L",0.529411764705882
"454",1210,"Georgia Tech","Y09",2021,104,71,22,47,6,18,21,23,5,16,16,12,9,2,0,"W",0.555555555555556
"455",1210,"Georgia Tech","Y09",2021,110,87,36,63,11,26,4,4,7,27,22,11,10,1,16,"W",0.578947368421053
"456",1210,"Georgia Tech","Y09",2021,113,69,26,50,8,20,9,14,5,16,14,6,9,3,12,"W",0.6
"457",1210,"Georgia Tech","Y09",2021,117,84,33,66,5,19,13,21,15,21,26,11,9,2,16,"W",0.619047619047619
"458",1210,"Georgia Tech","Y09",2021,120,81,29,64,6,22,17,23,11,26,17,13,9,5,18,"W",0.636363636363636
"459",1210,"Georgia Tech","Y09",2021,123,75,29,52,4,13,13,18,4,23,13,12,8,2,15,"W",0.652173913043478
"460",1210,"Georgia Tech","Y09",2021,129,70,28,58,7,15,7,12,5,18,15,11,9,3,18,"W",0.666666666666667
"461",1210,"Georgia Tech","Y09",2021,131,80,27,62,5,23,21,28,12,10,13,7,15,4,13,"W",0.68
"462",1211,"Gonzaga","X01",2021,24,102,40,62,6,18,16,20,5,24,16,13,8,0,0,"W",1
"463",1211,"Gonzaga","X01",2021,25,90,36,68,6,21,12,17,10,29,19,14,7,4,0,"W",1
"464",1211,"Gonzaga","X01",2021,30,87,34,69,4,16,15,21,8,26,22,11,9,3,0,"W",1
"465",1211,"Gonzaga","X01",2021,47,99,36,70,13,26,14,24,16,33,25,18,8,2,0,"W",1
"466",1211,"Gonzaga","X01",2021,49,95,33,60,8,21,21,28,16,28,23,14,10,3,0,"W",1
"467",1211,"Gonzaga","X01",2021,50,95,39,67,4,18,13,20,7,27,20,11,13,7,0,"W",1
"468",1211,"Gonzaga","X01",2021,54,98,35,58,10,20,18,23,8,22,26,7,8,2,0,"W",1
"469",1211,"Gonzaga","X01",2021,56,88,32,64,7,28,17,27,16,27,15,7,8,4,0,"W",1
"470",1211,"Gonzaga","X01",2021,57,112,44,73,8,23,16,24,8,29,26,7,11,0,0,"W",1
"471",1211,"Gonzaga","X01",2021,61,85,30,57,5,15,20,26,10,30,15,15,4,4,0,"W",1
"472",1211,"Gonzaga","X01",2021,66,86,32,65,7,20,15,20,7,22,19,8,10,2,0,"W",1
"473",1211,"Gonzaga","X01",2021,68,116,44,70,4,17,24,30,13,28,29,8,5,5,0,"W",1
"474",1211,"Gonzaga","X01",2021,73,95,34,64,9,23,18,27,11,31,18,17,11,1,0,"W",1
"475",1211,"Gonzaga","X01",2021,75,73,28,52,4,11,13,15,1,26,6,10,6,5,0,"W",1
"476",1211,"Gonzaga","X01",2021,82,95,31,63,12,26,21,27,11,37,19,11,6,4,0,"W",1
"477",1211,"Gonzaga","X01",2021,87,90,34,59,8,19,14,21,8,30,23,13,11,3,0,"W",1
"478",1211,"Gonzaga","X01",2021,89,97,37,62,9,28,14,17,5,29,21,14,9,3,0,"W",1
"479",1211,"Gonzaga","X01",2021,94,76,25,50,4,17,22,29,4,25,10,14,6,3,0,"W",1
"480",1211,"Gonzaga","X01",2021,98,82,32,63,6,18,12,21,8,23,14,12,10,2,0,"W",1
